movement_id,date_id,vessel_key,terminal_id,container_count,move_duration,start_longitude,start_latitude,end_longitude,end_latitude
201,2021-03-12,Passenger_716,672,105,464.6561222796731,7.509962,52.294029,8.48394,53.539971
605,2023-01-10,Container_880,672,173,35.86657468594245,7.509962,52.294029,8.48394,53.539971
403,2022-10-13,Container_404,672,505,623.7359316552902,7.509962,52.294029,8.48394,53.539971
196,2024-07-27,Cargo_547_2,672,539,551.3417796855508,7.509962,52.294029,8.48394,53.539971
29,2022-01-09,Tanker_391,672,727,286.4489178860308,7.509962,52.294029,8.48394,53.539971
829,2022-04-22,Tanker_542,672,868,178.09884297827517,7.509962,52.294029,8.48394,53.539971
691,2021-05-09,Container_274,672,558,472.6399903744576,7.509962,52.294029,8.48394,53.539971
603,2022-09-20,Cargo_636,672,664,41.08386261964692,7.509962,52.294029,8.48394,53.539971
749,2021-11-29,Tanker_238,672,470,150.6358030173837,7.509962,52.294029,8.48394,53.539971
474,2022-03-21,Container_406,672,296,906.0860022225268,7.509962,52.294029,8.48394,53.539971
983,2024-04-23,Cargo_679,672,38,570.1774032783086,7.509962,52.294029,8.48394,53.539971
801,2021-04-22,Passenger_131,672,400,260.291813935246,7.509962,52.294029,8.48394,53.539971
361,2023-12-21,Cargo_506,672,636,183.29747962368305,7.509962,52.294029,8.48394,53.539971
702,2023-03-12,Tanker_35,672,585,516.1965112791062,7.509962,52.294029,8.48394,53.539971
64,2022-01-24,Tanker_323,672,50,955.05109587553,7.509962,52.294029,8.48394,53.539971
302,2024-04-10,Passenger_588,672,961,124.36358945458836,7.509962,52.294029,8.48394,53.539971
566,2021-08-11,Passenger_724,672,833,780.6128966795417,7.509962,52.294029,8.48394,53.539971
639,2021-05-24,Container_284,672,35,27.099451865780445,7.509962,52.294029,8.48394,53.539971
197,2024-05-22,Container_196,672,454,465.3590262322487,7.509962,52.294029,8.48394,53.539971
274,2021-07-26,Cargo_827,672,404,884.4656891973673,7.509962,52.294029,8.48394,53.539971
145,2022-03-15,Container_219,672,561,211.29516483087207,7.509962,52.294029,8.48394,53.539971
360,2023-12-12,Container_261,672,30,152.3639693106783,7.509962,52.294029,8.48394,53.539971
975,2024-10-20,Tanker_952,672,670,500.9355334450116,7.509962,52.294029,8.48394,53.539971
218,2021-12-23,Tanker_750,672,595,909.3252497539652,7.509962,52.294029,8.48394,53.539971
973,2023-05-04,Container_597,672,939,492.5789214123797,7.509962,52.294029,8.48394,53.539971
501,2022-01-04,Cargo_709,672,100,778.0642313393689,7.509962,52.294029,8.48394,53.539971
366,2022-04-12,Tanker_971,672,655,246.5201161569885,7.509962,52.294029,8.48394,53.539971
963,2021-10-25,Tanker_556,672,850,937.6575909229864,7.509962,52.294029,8.48394,53.539971
102,2024-06-06,Container_970_2,672,779,633.4907282889799,7.509962,52.294029,8.48394,53.539971
425,2021-06-09,Passenger_628,672,663,955.8168885397556,7.509962,52.294029,8.48394,53.539971
35,2021-06-15,Passenger_503,672,679,935.8256028664852,7.509962,52.294029,8.48394,53.539971
736,2024-08-14,Cargo_993_2,672,463,905.2893934655148,7.509962,52.294029,8.48394,53.539971
190,2021-06-28,Passenger_418_2,672,82,641.955941554825,7.509962,52.294029,8.48394,53.539971
384,2022-07-18,Cargo_407,672,582,527.3499908839009,7.509962,52.294029,8.48394,53.539971
601,2024-01-03,Passenger_232_2,672,527,885.6646738321057,7.509962,52.294029,8.48394,53.539971
155,2023-09-14,Passenger_41,672,369,455.5541014471333,7.509962,52.294029,8.48394,53.539971
645,2023-07-20,Passenger_579,672,577,529.64346062794,7.509962,52.294029,8.48394,53.539971
260,2021-11-26,Tanker_663_2,672,615,252.69032796712577,7.509962,52.294029,8.48394,53.539971
730,2022-09-05,Cargo_521,672,314,5.226134510281311,7.509962,52.294029,8.48394,53.539971
1,2024-06-14,Passenger_788,672,713,83.96967077607265,7.509962,52.294029,8.48394,53.539971
664,2022-12-22,Container_875,672,957,2.372662020499683,7.509962,52.294029,8.48394,53.539971
268,2024-03-05,Passenger_199,672,100,659.5371834441222,7.509962,52.294029,8.48394,53.539971
128,2024-03-18,Container_969,672,398,383.039394834996,7.509962,52.294029,8.48394,53.539971
614,2023-11-02,Tanker_333,672,253,181.56396906182584,7.509962,52.294029,8.48394,53.539971
608,2023-04-18,Passenger_983,672,817,516.1618265372234,7.509962,52.294029,8.48394,53.539971
642,2023-08-22,Passenger_633,672,637,349.58859583204816,7.509962,52.294029,8.48394,53.539971
182,2023-05-24,Container_772,672,532,963.8777470486918,7.509962,52.294029,8.48394,53.539971
889,2023-02-24,Cargo_856,672,563,30.01554130824536,7.509962,52.294029,8.48394,53.539971
410,2022-03-13,Container_875,672,441,991.079799961017,7.509962,52.294029,8.48394,53.539971
760,2024-08-03,Container_284,672,183,263.55208053994386,7.509962,52.294029,8.48394,53.539971
272,2023-04-25,Tanker_878,672,956,158.5108763062284,7.509962,52.294029,8.48394,53.539971
581,2024-05-10,Passenger_584,672,0,486.3997424449232,7.509962,52.294029,8.48394,53.539971
76,2023-09-24,Tanker_990,672,804,258.36765477067945,7.509962,52.294029,8.48394,53.539971
960,2023-06-30,Container_786,672,726,637.6798928642896,7.509962,52.294029,8.48394,53.539971
117,2023-12-22,Container_686,672,296,227.93241443112856,7.509962,52.294029,8.48394,53.539971
777,2021-05-10,Tanker_808,672,149,136.08785198371754,7.509962,52.294029,8.48394,53.539971
730,2023-12-23,Tanker_288,672,53,807.9832792400667,7.509962,52.294029,8.48394,53.539971
422,2023-02-20,Cargo_611,672,639,849.0008398718982,7.509962,52.294029,8.48394,53.539971
102,2024-03-24,Tanker_572,672,104,772.4891914852918,7.509962,52.294029,8.48394,53.539971
50,2023-01-28,Container_766,672,650,661.8393623193991,7.509962,52.294029,8.48394,53.539971
967,2022-05-23,Cargo_709,672,611,353.2640040561389,7.509962,52.294029,8.48394,53.539971
247,2021-12-09,Container_261,672,982,726.0739282905505,7.509962,52.294029,8.48394,53.539971
116,2024-06-04,Passenger_256,672,635,368.78610177897485,7.509962,52.294029,8.48394,53.539971
691,2024-01-21,Tanker_498,672,104,990.5214557530986,7.509962,52.294029,8.48394,53.539971
817,2023-04-17,Tanker_626,672,458,469.0590960893698,7.509962,52.294029,8.48394,53.539971
849,2023-12-12,Cargo_489,672,409,430.3101911947795,7.509962,52.294029,8.48394,53.539971
770,2024-12-03,Tanker_225,672,424,556.5712305987622,7.509962,52.294029,8.48394,53.539971
631,2022-08-17,Cargo_320,672,121,10.514271010912402,7.509962,52.294029,8.48394,53.539971
599,2023-04-03,Container_487,672,513,923.9660231511284,7.509962,52.294029,8.48394,53.539971
452,2022-07-18,Passenger_976_2,672,761,529.401567573217,7.509962,52.294029,8.48394,53.539971
820,2024-01-07,Passenger_105,672,308,207.51691990093025,7.509962,52.294029,8.48394,53.539971
152,2023-08-29,Container_829,672,155,874.0586888449194,7.509962,52.294029,8.48394,53.539971
273,2024-09-02,Tanker_554,672,413,530.7388589512119,7.509962,52.294029,8.48394,53.539971
500,2022-02-28,Cargo_925,672,301,582.3236049033429,7.509962,52.294029,8.48394,53.539971
495,2024-10-22,Passenger_503,672,401,132.02455375963828,7.509962,52.294029,8.48394,53.539971
838,2022-06-19,Tanker_844,672,55,680.4003787428082,7.509962,52.294029,8.48394,53.539971
801,2021-04-05,Tanker_499,672,557,2.5384408310948903,7.509962,52.294029,8.48394,53.539971
780,2021-10-03,Cargo_109,672,587,444.1049475750467,7.509962,52.294029,8.48394,53.539971
65,2024-02-05,Container_598,672,185,284.2374850999436,7.509962,52.294029,8.48394,53.539971
291,2022-03-10,Passenger_411,672,153,630.0902089328305,7.509962,52.294029,8.48394,53.539971
743,2024-02-04,Container_127,672,408,869.0038831991225,7.509962,52.294029,8.48394,53.539971
185,2022-09-01,Passenger_999,672,743,633.2347087401172,7.509962,52.294029,8.48394,53.539971
923,2023-04-15,Tanker_323,672,616,503.1815806656263,7.509962,52.294029,8.48394,53.539971
435,2022-01-19,Container_509,672,173,22.079760324097087,7.509962,52.294029,8.48394,53.539971
412,2021-10-23,Cargo_271_2,672,654,850.3967839831921,7.509962,52.294029,8.48394,53.539971
249,2022-09-28,Cargo_496,672,526,369.7795640971928,7.509962,52.294029,8.48394,53.539971
919,2024-06-21,Passenger_129,672,135,463.6149499511757,7.509962,52.294029,8.48394,53.539971
785,2024-03-05,Container_249,672,545,452.09797399089246,7.509962,52.294029,8.48394,53.539971
716,2022-06-19,Tanker_280,672,545,669.2074652118586,7.509962,52.294029,8.48394,53.539971
43,2021-10-14,Cargo_789,672,93,71.16607547632992,7.509962,52.294029,8.48394,53.539971
584,2023-09-08,Tanker_463,672,199,633.5688190763069,7.509962,52.294029,8.48394,53.539971
14,2023-08-07,Cargo_592,672,176,924.834806477827,7.509962,52.294029,8.48394,53.539971
960,2024-05-14,Cargo_521,672,301,183.9429586822289,7.509962,52.294029,8.48394,53.539971
910,2023-07-11,Container_94,672,837,598.0446623623257,7.509962,52.294029,8.48394,53.539971
67,2022-07-31,Passenger_795,672,244,336.1529655532863,7.509962,52.294029,8.48394,53.539971
25,2023-07-21,Tanker_746,672,373,623.6104994994898,7.509962,52.294029,8.48394,53.539971
658,2021-11-23,Container_841,672,856,687.1079026499596,7.509962,52.294029,8.48394,53.539971
583,2023-04-22,Passenger_758,672,725,566.0326646683316,7.509962,52.294029,8.48394,53.539971
95,2021-11-04,Cargo_785,672,170,478.806597721534,7.509962,52.294029,8.48394,53.539971
221,2023-12-29,Cargo_698_2,672,481,879.8054373787128,7.509962,52.294029,8.48394,53.539971
525,2022-05-06,Cargo_271,672,935,98.70624486633206,7.509962,52.294029,8.48394,53.539971
840,2024-07-14,Container_179,672,745,88.08768021154667,7.509962,52.294029,8.48394,53.539971
436,2024-06-28,Tanker_888,672,185,784.5575176371597,7.509962,52.294029,8.48394,53.539971
236,2023-03-10,Cargo_898,672,695,555.9207892646867,7.509962,52.294029,8.48394,53.539971
164,2024-12-08,Tanker_615,672,109,846.1588435172208,7.509962,52.294029,8.48394,53.539971
906,2021-03-16,Container_637,672,456,155.4464065538612,7.509962,52.294029,8.48394,53.539971
786,2023-08-22,Tanker_227,672,193,849.3863648894987,7.509962,52.294029,8.48394,53.539971
598,2021-10-11,Passenger_37,672,466,575.8163552780046,7.509962,52.294029,8.48394,53.539971
529,2023-03-13,Tanker_143,672,436,843.6361171154982,7.509962,52.294029,8.48394,53.539971
987,2022-01-21,Passenger_704,672,537,191.7248145424194,7.509962,52.294029,8.48394,53.539971
232,2023-08-05,Cargo_1000,672,789,600.5661506476537,7.509962,52.294029,8.48394,53.539971
759,2023-03-27,Tanker_952,672,413,252.66006200357648,7.509962,52.294029,8.48394,53.539971
777,2023-12-12,Tanker_230,672,436,532.5598727508193,7.509962,52.294029,8.48394,53.539971
269,2023-07-28,Tanker_288_3,672,574,772.044663157639,7.509962,52.294029,8.48394,53.539971
401,2023-08-27,Cargo_107,672,282,667.1094015981612,7.509962,52.294029,8.48394,53.539971
125,2024-08-03,Passenger_721,672,573,968.9880569360952,7.509962,52.294029,8.48394,53.539971
650,2022-08-15,Container_180,672,764,797.3488353733198,7.509962,52.294029,8.48394,53.539971
358,2023-04-21,Passenger_578,672,770,810.6056926629949,7.509962,52.294029,8.48394,53.539971
374,2022-07-28,Cargo_299,672,712,697.349025046231,7.509962,52.294029,8.48394,53.539971
615,2023-11-15,Container_167,672,349,504.6619397421217,7.509962,52.294029,8.48394,53.539971
173,2022-02-08,Cargo_121,672,410,973.0253885087836,7.509962,52.294029,8.48394,53.539971
192,2021-01-25,Cargo_145,672,657,861.7862557044091,7.509962,52.294029,8.48394,53.539971
769,2023-12-16,Passenger_578,672,587,791.1656499144558,7.509962,52.294029,8.48394,53.539971
574,2022-03-18,Passenger_241,672,238,497.6806666781209,7.509962,52.294029,8.48394,53.539971
723,2024-07-11,Container_127,672,255,257.0981223440112,7.509962,52.294029,8.48394,53.539971
906,2023-03-17,Container_861,672,369,152.3640277545588,7.509962,52.294029,8.48394,53.539971
461,2021-10-25,Cargo_488,672,552,800.6777838439087,7.509962,52.294029,8.48394,53.539971
529,2021-07-11,Container_864,672,271,705.4750063403621,7.509962,52.294029,8.48394,53.539971
388,2024-07-27,Cargo_655,672,171,304.10429566240447,7.509962,52.294029,8.48394,53.539971
504,2023-04-27,Container_442,672,409,452.98848315948936,7.509962,52.294029,8.48394,53.539971
180,2024-11-26,Tanker_188,672,668,675.5527678800386,7.509962,52.294029,8.48394,53.539971
187,2024-02-18,Cargo_709,672,935,993.0800954399324,7.509962,52.294029,8.48394,53.539971
271,2021-11-23,Container_101,672,873,669.1836668078743,7.509962,52.294029,8.48394,53.539971
669,2024-02-11,Tanker_173,672,161,94.3823675493507,7.509962,52.294029,8.48394,53.539971
683,2024-03-11,Cargo_271,672,731,296.8373397171398,7.509962,52.294029,8.48394,53.539971
822,2022-06-12,Passenger_58,672,125,700.827733012569,7.509962,52.294029,8.48394,53.539971
225,2024-03-20,Container_737,672,839,548.5791463450355,7.509962,52.294029,8.48394,53.539971
664,2021-03-30,Container_829,672,29,707.2824967090494,7.509962,52.294029,8.48394,53.539971
223,2024-03-29,Passenger_117,672,49,329.2722144074773,7.509962,52.294029,8.48394,53.539971
736,2021-02-17,Passenger_906,672,199,960.6436186964788,7.509962,52.294029,8.48394,53.539971
968,2022-10-07,Container_487,672,723,803.5275008908261,7.509962,52.294029,8.48394,53.539971
681,2023-06-07,Passenger_199,672,306,809.9184147452381,7.509962,52.294029,8.48394,53.539971
185,2021-07-29,Cargo_496,672,783,667.7386335773697,7.509962,52.294029,8.48394,53.539971
500,2024-06-25,Passenger_623,672,683,802.6317160647806,7.509962,52.294029,8.48394,53.539971
461,2023-08-07,Cargo_271_2,672,94,158.09547538162116,7.509962,52.294029,8.48394,53.539971
363,2024-05-01,Tanker_885,672,489,935.4892870310985,7.509962,52.294029,8.48394,53.539971
448,2024-08-16,Tanker_591,672,16,39.067008503643976,7.509962,52.294029,8.48394,53.539971
426,2023-06-13,Cargo_937,672,404,923.4937497378148,7.509962,52.294029,8.48394,53.539971
637,2023-01-13,Cargo_662,672,186,462.4812267248344,7.509962,52.294029,8.48394,53.539971
444,2021-01-17,Tanker_449,672,718,894.5204418702904,7.509962,52.294029,8.48394,53.539971
898,2024-01-03,Passenger_649,672,206,66.59585108900978,7.509962,52.294029,8.48394,53.539971
20,2021-07-06,Cargo_873,672,321,639.8619092908631,7.509962,52.294029,8.48394,53.539971
297,2022-08-02,Cargo_954,672,818,508.0652336933776,7.509962,52.294029,8.48394,53.539971
36,2021-12-28,Cargo_320,672,345,24.74735262898276,7.509962,52.294029,8.48394,53.539971
260,2024-08-28,Container_321,672,535,132.22951931226547,7.509962,52.294029,8.48394,53.539971
908,2023-01-05,Passenger_728,672,771,847.4521299810405,7.509962,52.294029,8.48394,53.539971
82,2022-11-27,Cargo_446,672,577,645.5003921123574,7.509962,52.294029,8.48394,53.539971
626,2024-09-09,Cargo_492,672,827,837.9139406964136,7.509962,52.294029,8.48394,53.539971
136,2021-10-06,Passenger_927,672,256,567.3369187584055,7.509962,52.294029,8.48394,53.539971
833,2024-11-09,Passenger_577,672,252,182.00338326608667,7.509962,52.294029,8.48394,53.539971
268,2023-05-01,Cargo_873,672,656,782.0465010751967,7.509962,52.294029,8.48394,53.539971
110,2023-06-06,Tanker_171,672,602,350.1955864297981,7.509962,52.294029,8.48394,53.539971
483,2023-02-19,Tanker_990,672,1,708.6864266836304,7.509962,52.294029,8.48394,53.539971
731,2024-06-26,Passenger_241_2,672,496,648.4362883166248,7.509962,52.294029,8.48394,53.539971
662,2021-09-22,Container_381,672,291,338.03261726045974,7.509962,52.294029,8.48394,53.539971
145,2024-12-12,Tanker_627,672,754,626.0408775413804,7.509962,52.294029,8.48394,53.539971
63,2024-04-28,Container_972,672,735,177.3618112578209,7.509962,52.294029,8.48394,53.539971
707,2024-07-18,Tanker_949,672,566,405.6957599416824,7.509962,52.294029,8.48394,53.539971
796,2024-02-24,Tanker_656,672,768,335.80632996506523,7.509962,52.294029,8.48394,53.539971
332,2024-01-10,Passenger_144,672,105,6.193902111183536,7.509962,52.294029,8.48394,53.539971
702,2024-03-07,Container_643,672,14,194.0211549483829,7.509962,52.294029,8.48394,53.539971
234,2021-10-03,Passenger_571,672,558,835.8632898056251,7.509962,52.294029,8.48394,53.539971
467,2022-02-10,Container_297,672,697,736.6073487026202,7.509962,52.294029,8.48394,53.539971
49,2023-12-23,Tanker_366,672,416,782.7673601098959,7.509962,52.294029,8.48394,53.539971
794,2021-02-27,Passenger_849,672,101,921.7179383948644,7.509962,52.294029,8.48394,53.539971
